qseqid	stitle
TRINITY_DN25247_c0_g2_i1	PREDICTED: probable LRR receptor-like serine/threonine-protein kinase At4g08850 [Fragaria vesca subsp. vesca]
TRINITY_DN25249_c0_g1_i7	PREDICTED: uncharacterized protein LOC101306991 [Fragaria vesca subsp. vesca]
TRINITY_DN2524_c0_g1_i2	PREDICTED: transmembrane protein 53 [Fragaria vesca subsp. vesca]
TRINITY_DN25252_c0_g1_i8	PREDICTED: CASP-like protein 3A2 [Fragaria vesca subsp. vesca]
TRINITY_DN25253_c0_g1_i1	PREDICTED: uncharacterized protein LOC101294242 [Fragaria vesca subsp. vesca]
TRINITY_DN25254_c0_g1_i5	PREDICTED: 60S ribosomal protein L26-1-like [Fragaria vesca subsp. vesca]
TRINITY_DN25256_c0_g1_i1	PREDICTED: uncharacterized protein LOC101311764 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN25259_c1_g2_i1	PREDICTED: F-box protein At5g07610-like [Fragaria vesca subsp. vesca]
TRINITY_DN25259_c2_g1_i1	PREDICTED: F-box protein At5g07610-like [Fragaria vesca subsp. vesca]
TRINITY_DN2525_c0_g2_i2	PREDICTED: 4-coumarate--CoA ligase-like 7 [Fragaria vesca subsp. vesca]
TRINITY_DN2525_c0_g3_i1	PREDICTED: 4-coumarate--CoA ligase-like 7 [Fragaria vesca subsp. vesca]
TRINITY_DN25261_c0_g1_i7	vacuolar protein sorting-associated protein 55 homolog isoform X1 [Rosa chinensis]
TRINITY_DN25262_c0_g1_i3	PREDICTED: uncharacterized protein LOC101311418 [Fragaria vesca subsp. vesca]
TRINITY_DN25262_c0_g2_i1	PREDICTED: uncharacterized protein LOC101311418 [Fragaria vesca subsp. vesca]
TRINITY_DN25263_c0_g1_i1	PREDICTED: uncharacterized protein LOC101311890 [Fragaria vesca subsp. vesca]
TRINITY_DN25263_c0_g2_i1	PREDICTED: uncharacterized protein LOC101311890 [Fragaria vesca subsp. vesca]
TRINITY_DN25263_c0_g3_i1	PREDICTED: glutathione S-transferase T3-like [Fragaria vesca subsp. vesca]
TRINITY_DN25268_c0_g2_i1	PREDICTED: uncharacterized protein LOC101309747 [Fragaria vesca subsp. vesca]
TRINITY_DN25269_c0_g2_i2	PREDICTED: MATE efflux family protein 5-like [Fragaria vesca subsp. vesca]
TRINITY_DN25273_c0_g1_i1	wall-associated kinase 2 [Prunus dulcis]
TRINITY_DN25274_c0_g1_i1	putative Heat shock protein 70 family [Rosa chinensis]
TRINITY_DN25274_c0_g2_i3	putative RNA-directed DNA polymerase [Rosa chinensis]
TRINITY_DN25275_c0_g1_i2	pentatricopeptide repeat-containing protein At4g21065-like [Rosa chinensis]
TRINITY_DN25277_c0_g1_i4	PREDICTED: glutaredoxin-C6 [Fragaria vesca subsp. vesca]
TRINITY_DN25279_c0_g1_i4	PREDICTED: UPF0496 protein At3g49070 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN2527_c0_g1_i5	flavonoid 3'-hydroxylase [Fragaria chiloensis]
TRINITY_DN25280_c0_g1_i1	PREDICTED: laccase-14-like [Fragaria vesca subsp. vesca]
TRINITY_DN25282_c0_g1_i5	PREDICTED: uncharacterized protein LOC105350012 [Fragaria vesca subsp. vesca]
TRINITY_DN25284_c0_g1_i7	PREDICTED: pentatricopeptide repeat-containing protein At5g66520-like [Fragaria vesca subsp. vesca]
TRINITY_DN25284_c1_g1_i1	PREDICTED: pentatricopeptide repeat-containing protein At3g28660-like [Fragaria vesca subsp. vesca]
TRINITY_DN25287_c0_g1_i3	PREDICTED: protein PAIR1 [Fragaria vesca subsp. vesca]
TRINITY_DN25287_c0_g2_i1	PREDICTED: protein PAIR1 [Fragaria vesca subsp. vesca]
TRINITY_DN25289_c0_g1_i4	PREDICTED: uncharacterized protein LOC101312240 [Fragaria vesca subsp. vesca]
TRINITY_DN2528_c0_g1_i1	PREDICTED: FAD synthase [Fragaria vesca subsp. vesca]
TRINITY_DN25291_c0_g1_i4	putative casein kinase II subunit beta-4 isoform X3 [Helianthus annuus]
TRINITY_DN25292_c0_g1_i5	PREDICTED: uncharacterized protein LOC101305849 [Fragaria vesca subsp. vesca]
TRINITY_DN25293_c0_g1_i3	E3 ubiquitin ligase PARAQUAT TOLERANCE 3-like isoform X1 [Rosa chinensis]
TRINITY_DN25293_c0_g2_i1	E3 ubiquitin ligase PARAQUAT TOLERANCE 3-like isoform X1 [Rosa chinensis]
TRINITY_DN2529_c0_g1_i4	PREDICTED: dnaJ homolog subfamily C member 17-like [Fragaria vesca subsp. vesca]
TRINITY_DN25307_c0_g1_i2	PREDICTED: linoleate 13S-lipoxygenase 2-1, chloroplastic-like [Fragaria vesca subsp. vesca]
TRINITY_DN25310_c0_g1_i2	PREDICTED: uncharacterized protein LOC105351506 [Fragaria vesca subsp. vesca]
TRINITY_DN25312_c0_g2_i1	PREDICTED: octanoyltransferase [Fragaria vesca subsp. vesca]
TRINITY_DN25315_c0_g1_i3	PREDICTED: glucan endo-1,3-beta-glucosidase 13-like [Fragaria vesca subsp. vesca]
TRINITY_DN25316_c0_g1_i2	protein EARLY-RESPONSIVE TO DEHYDRATION 7, chloroplastic-like [Rosa chinensis]
TRINITY_DN25317_c0_g1_i1	PREDICTED: probable E3 ubiquitin-protein ligase ARI2 isoform X4 [Fragaria vesca subsp. vesca]
TRINITY_DN25318_c0_g1_i6	PREDICTED: vacuolar protein sorting-associated protein 55 homolog [Fragaria vesca subsp. vesca]
TRINITY_DN2531_c0_g2_i2	PREDICTED: (-)-isopiperitenol/(-)-carveol dehydrogenase, mitochondrial-like [Fragaria vesca subsp. vesca]
TRINITY_DN25321_c0_g1_i1	PREDICTED: INO80 complex subunit D [Fragaria vesca subsp. vesca]
TRINITY_DN25323_c0_g1_i3	hypothetical protein CISIN_1g032428mg [Citrus sinensis]
TRINITY_DN25323_c0_g2_i1	probable LRR receptor-like serine/threonine-protein kinase At3g47570 [Rosa chinensis]
TRINITY_DN25324_c0_g2_i1	PREDICTED: oryzain alpha chain-like, partial [Juglans regia]
TRINITY_DN25326_c0_g1_i1	PREDICTED: cytochrome P450 86B1 [Fragaria vesca subsp. vesca]
TRINITY_DN25326_c0_g2_i1	PREDICTED: cytochrome P450 86B1 [Fragaria vesca subsp. vesca]
TRINITY_DN2532_c0_g1_i7	PREDICTED: vesicle-associated membrane protein 727 [Fragaria vesca subsp. vesca]
TRINITY_DN25332_c0_g1_i1	nucleolar MIF4G domain-containing protein 1 isoform X1 [Herrania umbratica]
TRINITY_DN25333_c0_g1_i1	PREDICTED: septin and tuftelin-interacting protein 1 homolog 1 [Fragaria vesca subsp. vesca]
TRINITY_DN25333_c2_g1_i3	PREDICTED: septin and tuftelin-interacting protein 1 homolog 1 [Fragaria vesca subsp. vesca]
TRINITY_DN25333_c2_g2_i2	mutator-like transposase [Rosa rugosa]
TRINITY_DN25337_c0_g1_i1	PREDICTED: uncharacterized protein LOC105353440 [Fragaria vesca subsp. vesca]
TRINITY_DN25337_c1_g1_i2	PREDICTED: uncharacterized protein LOC105353440 [Fragaria vesca subsp. vesca]
TRINITY_DN25338_c0_g1_i8	PREDICTED: putative ATP-dependent helicase HRQ1 [Fragaria vesca subsp. vesca]
TRINITY_DN25340_c0_g1_i4	PREDICTED: uncharacterized protein LOC101299028 [Fragaria vesca subsp. vesca]
TRINITY_DN25343_c0_g1_i4	PREDICTED: protein MIZU-KUSSEI 1 [Fragaria vesca subsp. vesca]
TRINITY_DN25344_c0_g1_i5	PREDICTED: molybdopterin biosynthesis protein CNX1 [Fragaria vesca subsp. vesca]
TRINITY_DN25345_c0_g1_i1	PREDICTED: kinesin-related protein 11 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN25345_c1_g1_i1	PREDICTED: probable 28S rRNA (cytosine-C(5))-methyltransferase [Fragaria vesca subsp. vesca]
TRINITY_DN25347_c0_g1_i2	PREDICTED: BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 [Fragaria vesca subsp. vesca]
TRINITY_DN25349_c0_g1_i2	PREDICTED: mitochondrial inner membrane protease subunit 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN25349_c1_g1_i1	PREDICTED: mitochondrial inner membrane protease subunit 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN25352_c0_g1_i3	PREDICTED: F-box/FBD/LRR-repeat protein At1g13570-like [Fragaria vesca subsp. vesca]
TRINITY_DN25353_c0_g1_i2	PREDICTED: zinc finger protein ZAT11-like [Fragaria vesca subsp. vesca]
TRINITY_DN25355_c0_g1_i2	PREDICTED: double-strand break repair protein MRE11 [Fragaria vesca subsp. vesca]
TRINITY_DN25356_c0_g1_i1	PREDICTED: protein ROS1-like [Fragaria vesca subsp. vesca]
TRINITY_DN25356_c0_g2_i2	PREDICTED: protein ROS1-like [Fragaria vesca subsp. vesca]
TRINITY_DN25356_c1_g1_i4	PREDICTED: protein ROS1-like [Fragaria vesca subsp. vesca]
TRINITY_DN25359_c0_g1_i3	PREDICTED: aldehyde dehydrogenase family 2 member C4-like [Fragaria vesca subsp. vesca]
TRINITY_DN2535_c0_g1_i1	PREDICTED: protein YLS9-like [Fragaria vesca subsp. vesca]
TRINITY_DN2535_c0_g2_i3	PREDICTED: protein YLS9-like [Fragaria vesca subsp. vesca]
TRINITY_DN2535_c0_g3_i3	PREDICTED: protein YLS9-like [Fragaria vesca subsp. vesca]
TRINITY_DN25360_c0_g1_i1	PREDICTED: UBA and UBX domain-containing protein At4g15410 [Fragaria vesca subsp. vesca]
TRINITY_DN25361_c0_g1_i1	putative TATA-box binding protein [Rosa chinensis]
TRINITY_DN25362_c0_g1_i1	PREDICTED: poly(A)-specific ribonuclease PARN [Fragaria vesca subsp. vesca]
TRINITY_DN25366_c0_g1_i4	PREDICTED: phosphoenolpyruvate carboxylase kinase 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN25368_c0_g1_i12	PREDICTED: zinc finger CCCH domain-containing protein 65 [Fragaria vesca subsp. vesca]
TRINITY_DN2536_c0_g2_i2	PREDICTED: uncharacterized protein LOC101300101 [Fragaria vesca subsp. vesca]
TRINITY_DN25370_c0_g1_i1	hypothetical protein RchiOBHm_Chr5g0083711 [Rosa chinensis]
TRINITY_DN25374_c0_g2_i1	PREDICTED: laccase-17-like [Fragaria vesca subsp. vesca]
TRINITY_DN25377_c0_g1_i1	PREDICTED: uncharacterized protein LOC101290827 [Fragaria vesca subsp. vesca]
TRINITY_DN25377_c0_g2_i4	PREDICTED: uncharacterized protein LOC101290827 [Fragaria vesca subsp. vesca]
TRINITY_DN25378_c0_g1_i5	PREDICTED: putative disease resistance protein At1g50180 [Fragaria vesca subsp. vesca]
TRINITY_DN25379_c0_g1_i1	PREDICTED: nitric oxide synthase-interacting protein [Fragaria vesca subsp. vesca]
TRINITY_DN25381_c0_g1_i3	hypothetical protein RchiOBHm_Chr2g0090221 [Rosa chinensis]
TRINITY_DN25381_c0_g2_i2	hypothetical protein RchiOBHm_Chr2g0090221 [Rosa chinensis]
TRINITY_DN25384_c0_g1_i3	PREDICTED: uncharacterized protein LOC101305311 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN25387_c0_g1_i9	PREDICTED: putative laccase-9 [Fragaria vesca subsp. vesca]
TRINITY_DN2538_c0_g1_i5	probable serine/threonine-protein kinase PBL1 [Rosa chinensis]
TRINITY_DN25391_c0_g1_i1	PREDICTED: heat stress transcription factor A-6b [Fragaria vesca subsp. vesca]
TRINITY_DN25394_c0_g1_i13	PREDICTED: sphingoid long-chain bases kinase 2, mitochondrial [Fragaria vesca subsp. vesca]
TRINITY_DN25395_c0_g1_i1	chalcone synthase 1 [Cinnamomum micranthum f. kanehirae]
TRINITY_DN25396_c0_g1_i7	heat shock transcription factor protein 5 [Fragaria x ananassa]
TRINITY_DN25396_c1_g1_i2	heat shock transcription factor protein 5 [Fragaria x ananassa]
TRINITY_DN25398_c2_g1_i1	PREDICTED: uncharacterized protein LOC105350266 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN2539_c0_g1_i2	PREDICTED: U-box domain-containing protein 38-like [Fragaria vesca subsp. vesca]
TRINITY_DN25400_c1_g1_i1	PREDICTED: CRS2-associated factor 1, mitochondrial [Fragaria vesca subsp. vesca]
TRINITY_DN25401_c0_g1_i6	PREDICTED: V-type proton ATPase subunit a1 [Fragaria vesca subsp. vesca]
TRINITY_DN25402_c0_g4_i1	PREDICTED: LOB domain-containing protein 42 [Fragaria vesca subsp. vesca]
TRINITY_DN25406_c0_g1_i1	PREDICTED: nostrin isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN25408_c0_g1_i4	PREDICTED: uncharacterized protein LOC105350043 [Fragaria vesca subsp. vesca]
TRINITY_DN25410_c0_g1_i3	PREDICTED: calcium-transporting ATPase 4, endoplasmic reticulum-type-like [Fragaria vesca subsp. vesca]
TRINITY_DN25410_c0_g2_i2	PREDICTED: calcium-transporting ATPase 4, endoplasmic reticulum-type-like [Fragaria vesca subsp. vesca]
TRINITY_DN25410_c1_g1_i1	PREDICTED: calcium-transporting ATPase 4, endoplasmic reticulum-type-like [Fragaria vesca subsp. vesca]
TRINITY_DN25413_c0_g1_i1	PREDICTED: transcription factor bHLH93-like [Fragaria vesca subsp. vesca]
TRINITY_DN25414_c1_g1_i8	PREDICTED: probable serine/threonine-protein kinase WNK7 [Fragaria vesca subsp. vesca]
TRINITY_DN25415_c0_g1_i4	uncharacterized protein LOC110774005 [Prunus avium]
TRINITY_DN25416_c0_g1_i1	PREDICTED: cytochrome P450 CYP82D47-like [Fragaria vesca subsp. vesca]
TRINITY_DN25417_c0_g1_i2	PREDICTED: alpha/beta hydrolase domain-containing protein 17B [Fragaria vesca subsp. vesca]
TRINITY_DN25417_c1_g1_i1	PREDICTED: uncharacterized protein LOC101302914 [Fragaria vesca subsp. vesca]
TRINITY_DN25418_c0_g1_i2	PREDICTED: vacuolar protein sorting-associated protein 36 [Fragaria vesca subsp. vesca]
TRINITY_DN25418_c0_g2_i1	vacuolar protein sorting-associated protein 36 isoform X1 [Rosa chinensis]
TRINITY_DN25419_c0_g1_i2	hypothetical protein FNV43_RR03961 [Rhamnella rubrinervis]
TRINITY_DN25419_c1_g1_i1	probable galacturonosyltransferase 3 isoform X2 [Rosa chinensis]
TRINITY_DN25420_c0_g1_i4	PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC101299041 [Fragaria vesca subsp. vesca]
TRINITY_DN25420_c0_g2_i2	PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC101299041 [Fragaria vesca subsp. vesca]
TRINITY_DN25421_c0_g1_i4	PREDICTED: uncharacterized protein LOC101293230 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN25425_c0_g1_i6	PREDICTED: ACT domain-containing protein ACR9-like [Fragaria vesca subsp. vesca]
TRINITY_DN25426_c0_g1_i3	PREDICTED: putative receptor-like protein kinase At4g00960 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN25427_c1_g1_i1	PREDICTED: pentatricopeptide repeat-containing protein At1g12300, mitochondrial-like [Fragaria vesca subsp. vesca]
TRINITY_DN25428_c0_g1_i1	PREDICTED: probable carboxylesterase 16 [Fragaria vesca subsp. vesca]
TRINITY_DN25429_c0_g2_i2	PREDICTED: DNA replication licensing factor MCM7 [Fragaria vesca subsp. vesca]
TRINITY_DN2542_c0_g1_i8	LOW QUALITY PROTEIN: nitrate regulatory gene2 protein-like [Rosa chinensis]
TRINITY_DN25430_c0_g1_i1	PREDICTED: anthocyanidin 5,3-O-glucosyltransferase-like [Fragaria vesca subsp. vesca]
TRINITY_DN25432_c0_g1_i3	hypothetical protein Prudu_171S000100 [Prunus dulcis]
TRINITY_DN25433_c0_g1_i2	unnamed protein product [Wuchereria bancrofti]
TRINITY_DN25433_c0_g2_i1	putative 10 kda secreted protein [Cucumis melo var. makuwa]
TRINITY_DN25436_c1_g1_i2	PREDICTED: serine carboxypeptidase-like 45 [Fragaria vesca subsp. vesca]
TRINITY_DN25437_c0_g1_i2	PREDICTED: vacuolar protein sorting-associated protein 52 A-like [Fragaria vesca subsp. vesca]
TRINITY_DN25437_c1_g1_i3	PREDICTED: vacuolar protein sorting-associated protein 52 A-like [Fragaria vesca subsp. vesca]
TRINITY_DN2543_c0_g1_i4	PREDICTED: uncharacterized protein LOC101315173 [Fragaria vesca subsp. vesca]
TRINITY_DN25440_c0_g1_i1	PREDICTED: probable WRKY transcription factor 70 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN25441_c0_g1_i3	PREDICTED: zinc finger MYM-type protein 1 [Fragaria vesca subsp. vesca]
TRINITY_DN25442_c0_g1_i2	PREDICTED: nodulation receptor kinase-like [Fragaria vesca subsp. vesca]
TRINITY_DN25445_c0_g1_i1	PREDICTED: uncharacterized protein LOC101295827 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN25447_c0_g2_i1	hypothetical protein C3L33_12407, partial [Rhododendron williamsianum]
TRINITY_DN25448_c0_g1_i1	PREDICTED: putative F-box protein At5g60060 [Fragaria vesca subsp. vesca]
TRINITY_DN25449_c0_g1_i2	PREDICTED: bifunctional dihydrofolate reductase-thymidylate synthase-like [Fragaria vesca subsp. vesca]
TRINITY_DN2544_c0_g1_i5	PREDICTED: zinc finger CCCH domain-containing protein 38 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN25450_c0_g1_i13	PREDICTED: phosphatidylinositol 4-phosphate 5-kinase 8 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN25453_c0_g1_i2	PREDICTED: glyoxylate/hydroxypyruvate reductase HPR3-like [Fragaria vesca subsp. vesca]
TRINITY_DN25458_c0_g1_i1	PREDICTED: protein SUPPRESSOR OF npr1-1, CONSTITUTIVE 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN25458_c0_g2_i1	PREDICTED: TMV resistance protein N-like [Fragaria vesca subsp. vesca]
TRINITY_DN25459_c0_g1_i7	PREDICTED: tRNA dimethylallyltransferase 9 [Fragaria vesca subsp. vesca]
TRINITY_DN2545_c0_g1_i1	PREDICTED: epidermal growth factor receptor substrate 15-like 1 [Fragaria vesca subsp. vesca]
TRINITY_DN25460_c0_g1_i7	PREDICTED: uncharacterized protein LOC101290857 [Fragaria vesca subsp. vesca]
TRINITY_DN25463_c0_g1_i5	PREDICTED: UBX domain-containing protein 4 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN25466_c0_g2_i1	PREDICTED: putative cyclin-B3-1 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN25467_c0_g1_i5	PREDICTED: UPF0481 protein At3g47200-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN2546_c0_g1_i15	PREDICTED: DNA mismatch repair protein MSH2 [Fragaria vesca subsp. vesca]
TRINITY_DN25470_c0_g1_i3	hypothetical protein C9926_02940, partial [Sulfurovum lithotrophicum]
TRINITY_DN25471_c0_g1_i2	PREDICTED: G-type lectin S-receptor serine/threonine-kinase RLK1 [Prunus dulcis]
TRINITY_DN25472_c0_g1_i4	PREDICTED: pyruvate dehydrogenase E1 component subunit alpha-3, chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN2547_c1_g1_i1	PREDICTED: eukaryotic translation initiation factor 2 subunit beta [Fragaria vesca subsp. vesca]
TRINITY_DN25481_c0_g1_i1	PREDICTED: putative G-type lectin S-receptor-like serine/threonine-protein kinase At1g61610 [Fragaria vesca subsp. vesca]
TRINITY_DN25484_c0_g1_i4	PHD finger protein ING1 isoform X2 [Rosa chinensis]
TRINITY_DN25487_c0_g1_i2	PREDICTED: probable polyamine transporter At3g13620 [Fragaria vesca subsp. vesca]
TRINITY_DN25488_c0_g1_i1	PREDICTED: pentatricopeptide repeat-containing protein At2g33680-like [Fragaria vesca subsp. vesca]
TRINITY_DN25489_c0_g1_i1	PREDICTED: UPF0496 protein At4g34320-like [Fragaria vesca subsp. vesca]
TRINITY_DN2548_c0_g1_i14	PREDICTED: protein argonaute 2 [Fragaria vesca subsp. vesca]
TRINITY_DN25492_c0_g1_i5	PREDICTED: protein argonaute 16-like [Fragaria vesca subsp. vesca]
TRINITY_DN25497_c0_g2_i1	hypothetical protein GH714_026820 [Hevea brasiliensis]
TRINITY_DN25499_c0_g1_i4	PREDICTED: uncharacterized protein LOC101315437 [Fragaria vesca subsp. vesca]
TRINITY_DN25499_c1_g1_i1	PREDICTED: uncharacterized protein LOC101313411 [Fragaria vesca subsp. vesca]
TRINITY_DN25499_c1_g2_i1	PREDICTED: uncharacterized protein LOC101315437 [Fragaria vesca subsp. vesca]
TRINITY_DN2549_c0_g1_i1	PREDICTED: uncharacterized protein LOC101315048 [Fragaria vesca subsp. vesca]
TRINITY_DN254_c0_g1_i1	PREDICTED: uncharacterized protein At4g06744 [Fragaria vesca subsp. vesca]
TRINITY_DN25501_c0_g1_i1	PREDICTED: mitochondrial import receptor subunit TOM40-1 [Fragaria vesca subsp. vesca]
TRINITY_DN25502_c0_g1_i4	PREDICTED: putative lysine-specific demethylase JMJD5 [Fragaria vesca subsp. vesca]
TRINITY_DN25506_c0_g1_i2	PREDICTED: probable disease resistance protein At4g27220 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN25508_c0_g1_i1	hypothetical protein DVH24_029630 [Malus domestica]
TRINITY_DN2550_c0_g1_i5	PREDICTED: syntaxin-43 [Fragaria vesca subsp. vesca]
TRINITY_DN25510_c0_g1_i8	PREDICTED: AP-5 complex subunit zeta-1 [Fragaria vesca subsp. vesca]
TRINITY_DN25510_c1_g1_i3	non-ltr retroelement reverse transcriptase [Rosa rugosa]
TRINITY_DN25511_c0_g1_i1	hypothetical protein CK203_101689 [Vitis vinifera]
TRINITY_DN25515_c0_g1_i1	PREDICTED: uncharacterized protein LOC101291821 [Fragaria vesca subsp. vesca]
TRINITY_DN25516_c0_g1_i3	PREDICTED: probable sodium-coupled neutral amino acid transporter 6 [Fragaria vesca subsp. vesca]
TRINITY_DN2551_c0_g1_i1	PREDICTED: uncharacterized protein LOC101306886 [Fragaria vesca subsp. vesca]
TRINITY_DN25520_c0_g1_i8	PREDICTED: uncharacterized protein LOC105350910 [Fragaria vesca subsp. vesca]
TRINITY_DN25521_c0_g1_i1	PREDICTED: putative pentatricopeptide repeat-containing protein At5g59900 [Fragaria vesca subsp. vesca]
TRINITY_DN25522_c0_g1_i10	PREDICTED: protein NRT1/ PTR FAMILY 3.1-like [Fragaria vesca subsp. vesca]
TRINITY_DN25525_c0_g1_i5	PREDICTED: uncharacterized protein LOC101315042 [Fragaria vesca subsp. vesca]
TRINITY_DN2552_c0_g1_i11	PREDICTED: pentatricopeptide repeat-containing protein At4g33170-like [Fragaria vesca subsp. vesca]
TRINITY_DN25530_c0_g1_i3	PREDICTED: uncharacterized protein LOC105352690 [Fragaria vesca subsp. vesca]
TRINITY_DN25531_c0_g1_i4	disease resistance protein RPP4-like [Rosa chinensis]
TRINITY_DN25532_c0_g1_i1	PREDICTED: dnaJ homolog subfamily B member 6 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN25535_c0_g1_i3	PREDICTED: probable prolyl 4-hydroxylase 9 [Fragaria vesca subsp. vesca]
TRINITY_DN25539_c0_g1_i3	PREDICTED: receptor-like protein 12 [Fragaria vesca subsp. vesca]
TRINITY_DN2553_c0_g1_i7	PREDICTED: protein ELC-like [Fragaria vesca subsp. vesca]
TRINITY_DN25540_c0_g2_i1	PREDICTED: sterol 3-beta-glucosyltransferase UGT80A2-like [Fragaria vesca subsp. vesca]
TRINITY_DN25541_c0_g1_i1	PREDICTED: UDP-glycosyltransferase 73C1-like [Fragaria vesca subsp. vesca]
TRINITY_DN25541_c2_g1_i1	PREDICTED: UDP-glycosyltransferase 73C3-like [Fragaria vesca subsp. vesca]
TRINITY_DN25543_c0_g1_i6	PREDICTED: uncharacterized protein LOC101292492 [Fragaria vesca subsp. vesca]
TRINITY_DN25545_c0_g1_i7	zinc finger BED domain-containing protein RICESLEEPER 3-like [Rosa chinensis]
TRINITY_DN25548_c0_g3_i1	hypothetical protein RchiOBHm_Chr3g0480481 [Rosa chinensis]
TRINITY_DN2554_c0_g1_i5	PREDICTED: LOW QUALITY PROTEIN: tricyclene synthase EBOS, chloroplastic-like [Fragaria vesca subsp. vesca]
TRINITY_DN25557_c0_g2_i3	G-type lectin S-receptor-like serine/threonine-protein kinase CES101 isoform X2 [Rosa chinensis]
TRINITY_DN25558_c0_g1_i1	hypothetical protein DVH24_028104 [Malus domestica]
TRINITY_DN25559_c0_g1_i2	uncharacterized transmembrane protein DDB_G0289901-like [Frankliniella occidentalis]
TRINITY_DN25559_c0_g2_i1	uncharacterized transmembrane protein DDB_G0289901-like [Frankliniella occidentalis]
TRINITY_DN2555_c2_g1_i3	PREDICTED: ras-related protein Rab7 [Fragaria vesca subsp. vesca]
TRINITY_DN25563_c0_g1_i8	PREDICTED: putative cyclin-D6-1 [Fragaria vesca subsp. vesca]
TRINITY_DN25563_c1_g1_i4	PREDICTED: putative cyclin-D6-1 [Fragaria vesca subsp. vesca]
TRINITY_DN25564_c0_g1_i8	PREDICTED: uncharacterized protein LOC101293587 [Fragaria vesca subsp. vesca]
